calling_number,called_number,start_date,end_date,duration,cell_site
3679522128,3392105056,1666135063,1666135709,646,1512
3888834059,3979552361,1648325503,1648326148,645,317
3717406689,3755294305,1665784404,1665784870,466,2114
3026025743,3710394011,1663043609,1663043976,367,549
3399552669,3911671645,1668449111,1668449224,113,1914
3223174482,3252421501,1660912368,1660913296,928,1539
3473170336,3177433990,1661529389,1661529993,604,2234
3385183586,3875045889,1663618237,1663619118,881,51
3310037244,3256859026,1643536979,1643537666,687,1098
3501962027,3307721045,1660710481,1660710694,213,551
3829971179,3565803867,1655431555,1655432076,521,548
3839454838,3256736613,1647596686,1647597323,637,1141
3287399418,3006388757,1642885162,1642885942,780,464
3010546611,3392535031,1650470317,1650470906,589,660
3154009016,3444005080,1648194789,1648195290,501,1757
3228073924,3522715448,1645261051,1645261232,181,1935
3905922866,3149313426,1652896179,1652896185,6,146
3023448006,3192940759,1667005747,1667005987,240,1994
3478502336,3434650074,1667339854,1667340587,733,1742
3619175296,3553301078,1644093722,1644094439,717,1581
3268670465,3637518238,1645544670,1645544695,25,2136
3501520918,3590831664,1653834814,1653835422,608,1058
3314240169,3153413554,1667325577,1667326376,799,2269
3132349279,3905999483,1642917813,1642918445,632,240
3381900638,3524589150,1646478878,1646479172,294,422
3833692711,3050817805,1663307563,1663308291,728,830
3481811999,3605492251,1657147681,1657148505,824,1721
3728974462,3919562972,1644121656,1644122568,912,913
3409352040,3523546928,1648378864,1648379503,639,1768
3357579618,3457317780,1668348597,1668349115,518,143
3439120258,3193830008,1645139067,1645139567,500,1467
3794103075,3344205602,1647319890,1647320175,285,1352
3168329235,3884949094,1667055277,1667055530,253,81
3520324090,3125314664,1654776868,1654777520,652,768
3218686367,3722551682,1645871374,1645872260,886,1894
3779998740,3943622737,1646211747,1646212732,985,2405
3601499230,3961672171,1643896646,1643896706,60,2094
3608200385,3373806425,1655416659,1655417089,430,1416
3711100517,3560043638,1653294257,1653294998,741,1324
3705755036,3750192699,1657559743,1657560165,422,1186
3019572992,3435340439,1660954874,1660955167,293,1620
3272879760,3178728299,1662282597,1662282637,40,965
3611982999,3625684557,1667760788,1667760861,73,1787
3683326795,3570423127,1666091461,1666091721,260,321
3636948225,3826573375,1668365803,1668365853,50,1881
3719273348,3949841652,1663446893,1663447430,537,1033
3308071201,3701151902,1656282380,1656282429,49,1477
3837157118,3277284318,1656190687,1656191200,513,696
3446572964,3599604382,1669567603,1669568175,572,2197
3614952111,3763453899,1662299454,1662299787,333,64
3101265323,3095594016,1655546045,1655546521,476,2142
3022428512,3453839667,1647144124,1647144365,241,2056
3419807636,3545544203,1663994902,1663995377,475,2199
3297123407,3785657136,1662843649,1662844419,770,1
3389114774,3673948643,1667054416,1667055219,803,1832
3086894794,3777684793,1665572802,1665573113,311,311
3351863157,3486814228,1642777006,1642777167,161,649
3697338181,3195451932,1657298595,1657299301,706,1361
3063566522,3079447248,1665330611,1665331134,523,1043
3052861028,3976095218,1650888713,1650889152,439,1838
3748110496,3145961063,1658306854,1658307419,565,1140
3816995343,3352986307,1649049104,1649049538,434,422
3391324219,3986979175,1654862400,1654863390,990,110
3771788181,3961677423,1649351871,1649352278,407,1027
3129283198,3854390772,1648985924,1648986804,880,896
3283922234,3805060036,1668973431,1668973699,268,1057
3854848967,3567926021,1645582380,1645583176,796,414
3428287409,3573826666,1658836283,1658836290,7,40
3702345362,3604435641,1665841837,1665842051,214,271
3330623875,3646797040,1657820196,1657820538,342,900
3252157235,3294635633,1653119333,1653119785,452,1200
3734367959,3649252503,1648881502,1648881765,263,2083
3766274699,3784912315,1653025592,1653026292,700,2470
3886736668,3382526428,1646916749,1646917224,475,1399
3021515419,3001889220,1659788511,1659788734,223,555
3250108907,3563972468,1642408624,1642409057,433,2285
3714322007,3276142713,1661741930,1661742318,388,2329
3581454117,3890161181,1658281129,1658281239,110,1953
3173969437,3479608671,1649298005,1649298655,650,23
3371745136,3137891271,1655341956,1655341964,8,382
3184455727,3521217476,1662884689,1662885631,942,1288
3385603289,3023140319,1662184725,1662184756,31,2234
3333095694,3834954155,1665169195,1665169572,377,1219
3148691436,3720941666,1665460153,1665460233,80,1575
3300412448,3285333536,1663039835,1663039942,107,2490
3974758009,3271436858,1657086410,1657087247,837,1549
3003705867,3256873642,1661909931,1661910748,817,368
3371063992,3385246088,1649733099,1649733393,294,390
3485926280,3065298582,1653834114,1653834671,557,2257
3512720372,3618313240,1645549563,1645549981,418,1076
3866532806,3872170030,1645159255,1645159960,705,942
3303418943,3839967647,1644653943,1644654455,512,1315
3096662890,3664267954,1668470876,1668470953,77,1898
3045691620,3623936873,1645062722,1645063655,933,972
3619490574,3269629374,1649312686,1649313550,864,1452
3338329823,3015253917,1655579847,1655580592,745,787
3890218641,3686407290,1642731711,1642732471,760,1802
3815235622,3498770747,1652316202,1652317039,837,2360
3852731262,3421294150,1652868848,1652869385,537,1278
3841459327,3678624517,1652442612,1652442948,336,1560
3013314607,3031816428,1642254723,1642254729,6,485
3992818695,3143679923,1647712047,1647713005,958,1537
3815537815,3425613329,1652039561,1652039751,190,1414
3765962960,3029053911,1666321653,1666322105,452,1056
3241549340,3675683512,1643910132,1643910706,574,27
3330058679,3913288832,1665626779,1665627200,421,2389
3821049069,3474723005,1662258242,1662258470,228,1721
3167985603,3098179768,1660479228,1660479841,613,1925
3874569616,3519726741,1668579498,1668579744,246,1291
3349692109,3242622170,1666586028,1666586566,538,444
3116281998,3327857419,1650064438,1650065282,844,993
3121336226,3645666563,1647283229,1647283998,769,1164
3415145597,3502947486,1652829428,1652829807,379,2462
3101669976,3826530948,1667626572,1667626608,36,715
3823942349,3335383594,1642539347,1642539769,422,2009
3791107997,3929312426,1652872500,1652873390,890,1042
3658656847,3553530817,1647513707,1647514446,739,2211
3882414600,3181912863,1656345405,1656345614,209,303
3125813072,3587508502,1658335910,1658336119,209,1737
3167737446,3070395663,1651776855,1651777285,430,2129
3979352608,3669311789,1646382361,1646382827,466,501
3222282745,3299211422,1669359880,1669360360,480,515
3748837929,3862371205,1661999981,1662000252,271,1554
3254144288,3315321131,1646081570,1646081647,77,644
3859680527,3908997041,1646631267,1646632248,981,1340
3560053389,3040563913,1648882979,1648883808,829,1032
3948946969,3439660528,1642026091,1642026681,590,739
3777835723,3912410470,1658353625,1658354065,440,1543
3644951156,3768846820,1653528295,1653528856,561,1169
3994409144,3500320805,1667138759,1667139651,892,1395
3850392190,3658910038,1665104294,1665105231,937,405
3304490341,3211641180,1648238160,1648238394,234,1808
3697028552,3521302995,1650667279,1650667980,701,1976
3733821292,3633080652,1659462640,1659463397,757,1772
3399503261,3352005808,1654030567,1654031548,981,2194
3341694529,3175676853,1661756461,1661757040,579,342
3237824925,3120984531,1662436140,1662436310,170,48
3363125076,3207013037,1651512769,1651513480,711,1202
3689680251,3333764188,1651320610,1651321539,929,133
3443490373,3250824932,1641442204,1641442494,290,1069
3658271419,3465500045,1646877743,1646878420,677,176
3659701814,3779611783,1660611167,1660611182,15,259
3647216166,3210337290,1658543904,1658544215,311,137
3769944434,3244514632,1642759866,1642760664,798,2481
3671748544,3239575265,1643017743,1643017832,89,693
3791107997,3541423460,1649464264,1649464602,338,2318
3543257848,3735286926,1647943273,1647943718,445,1412
3895886228,3073474496,1650747175,1650748104,929,616
3457361080,3786322776,1647622083,1647622603,520,460
3958920817,3676228617,1648547079,1648547813,734,2041
3216667034,3607352755,1646603721,1646604007,286,128
3000650426,3030117347,1657786700,1657787177,477,2261
3241190614,3298044531,1642172952,1642173911,959,657
3437593879,3640387984,1654309108,1654309343,235,2217
3037090215,3855548589,1643822668,1643823533,865,1296
3102776006,3474376744,1669332337,1669333249,912,1271
3349626057,3060727793,1669069830,1669070503,673,2347
3452683650,3096710771,1657652887,1657653023,136,1728
3396146110,3261174036,1669413815,1669414012,197,2086
3790549304,3816538946,1660069116,1660069481,365,1549
3987431029,3193890426,1667002223,1667002361,138,246
3277284318,3576386271,1643463514,1643464293,779,519
3669789756,3147047674,1649117648,1649118362,714,1390
3633239646,3940391939,1666627977,1666628921,944,1390
3083235668,3020108220,1666143544,1666143976,432,2291
3672874828,3231899706,1643897549,1643898229,680,1815
3984259471,3727618645,1643696505,1643696694,189,1841
3251854206,3659204779,1661038326,1661038990,664,113
3765660727,3543105564,1649052531,1649052642,111,1216
3773207612,3825824228,1662936305,1662936524,219,1428
3395679954,3362173874,1654572943,1654573086,143,2124
3211514286,3265895976,1644276059,1644276578,519,1588
3534545428,3343033950,1668882075,1668882225,150,989
3656846834,3278190233,1649812976,1649813783,807,48
3975663862,3257118282,1663738263,1663738965,702,2184
3686424169,3500201376,1643912095,1643912928,833,1223
3224455204,3095559156,1658140055,1658140175,120,86
3460572652,3962031345,1643579236,1643580104,868,680
3332506866,3197323395,1655599258,1655599685,427,1718
3287784262,3925561355,1658104601,1658104772,171,1946
3049869003,3807538433,1655183102,1655183258,156,1193
3840962989,3549105154,1652866980,1652867152,172,1278
3336423969,3532756620,1656653297,1656653314,17,2455
3946919028,3976335280,1645805940,1645806007,67,1348
3157308488,3334030228,1664981956,1664982664,708,1029
3811930283,3404945581,1656176642,1656177533,891,4
3420733881,3264339209,1650488258,1650489182,924,471
3881206954,3880353584,1644377510,1644377918,408,1639
3769290304,3259039915,1661813733,1661814623,890,1255
3859680527,3295518987,1646832185,1646832493,308,423
3318654389,3414834461,1642062833,1642062958,125,1257
3903886201,3636572173,1641637969,1641638717,748,816
3695237310,3044450059,1650530223,1650530422,199,2355
3683460040,3936980618,1641841922,1641842238,316,252
3893475632,3307225202,1652962023,1652962071,48,1362
3343279177,3495691991,1652366880,1652367467,587,1386
3253589940,3036046331,1651718769,1651719207,438,2263
3463009951,3462744404,1644881932,1644882201,269,427
3102251970,3330623875,1644190075,1644190652,577,2109
3321835417,3009781198,1653962324,1653962673,349,1718
3811164522,3790402339,1657705859,1657706059,200,1863
3021679982,3956191936,1667708890,1667709470,580,1375
3802072416,3241007838,1667886968,1667887666,698,449
3844822083,3585832857,1641533936,1641534527,591,1631
3014354609,3208106743,1654241545,1654241895,350,2266
3540799664,3747046698,1659977545,1659977693,148,1431
3109465057,3184270447,1648370162,1648370359,197,199
3334792271,3071667890,1644323181,1644323682,501,1210
3383348505,3973853235,1660279598,1660279830,232,963
3815507952,3989206811,1661662031,1661662322,291,1609
3619309272,3823288349,1647759833,1647759920,87,38
3906024837,3520943619,1651126979,1651127288,309,1591
3133319209,3543668840,1659192900,1659193271,371,2198
3333223237,3754631129,1652803299,1652803316,17,1111
3864301593,3758622438,1663288644,1663289345,701,1118
3813921952,3840558415,1646387149,1646387878,729,1945
3335565751,3208215579,1661664186,1661664276,90,1542
3872928406,3313292041,1643183807,1643184536,729,1446
3965926652,3542215276,1657895732,1657896591,859,2175
3772337054,3879787945,1646046908,1646047861,953,1691
3893601176,3295146156,1658927632,1658928368,736,892
3896357807,3948577391,1644448763,1644449380,617,972
3993504996,3304726864,1660313812,1660314520,708,2376
3055545326,3447555067,1644311610,1644312468,858,637
3957051129,3375879417,1648112173,1648112899,726,802
3002438521,3929464797,1655909413,1655909780,367,2150
3777835723,3991477345,1666046236,1666047090,854,1115
3637609349,3971093415,1652212174,1652212737,563,790
3859249968,3840953967,1664861331,1664861378,47,1795
3919196366,3345186165,1645013302,1645013716,414,51
3084334078,3833110040,1649755881,1649756066,185,1557
3678624517,3857434991,1660771803,1660772163,360,2297
3822187489,3420298161,1646929805,1646929878,73,2233
3148691436,3886917024,1655213456,1655213941,485,1755
3636528701,3833553454,1662798648,1662798812,164,565
3428287409,3052681277,1654358551,1654359230,679,1758
3516140957,3934988354,1668267648,1668267788,140,2162
3546290525,3327061038,1643840638,1643840751,113,2075
3992919381,3858519840,1656648477,1656649319,842,605
3315569726,3444809495,1646243785,1646244745,960,1420
3608775321,3624171160,1668493657,1668494533,876,591
3971934050,3261866390,1651371409,1651371585,176,1558
3253913009,3591348696,1665233618,1665233981,363,2392
3859976372,3432608968,1647989542,1647990200,658,2215
3014185506,3625393284,1653666209,1653666846,637,1933
3155797946,3719445490,1643125737,1643126397,660,590
3671830270,3803000258,1658809593,1658810459,866,2363
3369040211,3342538148,1660785164,1660785554,390,1069
3412053580,3398242179,1658365742,1658366736,994,986
3616173127,3150582711,1652838522,1652839061,539,1316
3695558824,3378221943,1665907956,1665908448,492,317
3975380491,3173969437,1648338748,1648339359,611,1246
3777022057,3446741935,1649240071,1649240676,605,1738
3861153303,3091817310,1654542501,1654543161,660,1085
3109500957,3490044613,1658747300,1658747341,41,1196
3471651838,3041290048,1664586637,1664587155,518,2357
3005773066,3092292487,1663764711,1663765599,888,1768
3740438273,3119345995,1642359723,1642360586,863,2226
3131753608,3914946558,1666172745,1666173534,789,982
3325944344,3417248496,1668514434,1668514508,74,628
3206425813,3720240255,1643512566,1643512790,224,2007
3302344507,3105733809,1665207416,1665207598,182,1879
3400899022,3788034142,1650400778,1650401710,932,1290
3547334414,3133767042,1651959290,1651959990,700,1955
3681001652,3925690262,1668837799,1668837854,55,66
3490087619,3824860461,1647538084,1647538871,787,2206
3540104512,3477363517,1642222967,1642223772,805,1048
3979926306,3063955055,1665105311,1665105567,256,568
3058750967,3018838603,1641615880,1641616730,850,1737
3711059561,3657203747,1647295947,1647296666,719,1750
3757370089,3892142252,1666391655,1666392058,403,2334
3450535254,3456285013,1641770813,1641771053,240,533
3480984393,3118406319,1655459606,1655460504,898,1012
3335275571,3437221963,1654340872,1654341857,985,268
3980971387,3761609140,1660274832,1660275084,252,285
3707778731,3077238667,1660113207,1660113730,523,2496
3765660727,3369049258,1658624540,1658624646,106,152
3911316683,3622950232,1651961708,1651961777,69,33
3261477798,3268821463,1642426083,1642426318,235,299
3733072964,3617795950,1644813037,1644813797,760,270
3074385503,3349692109,1655018668,1655019484,816,675
3261447619,3595984663,1660181534,1660181934,400,942
3880599649,3434729931,1649953460,1649953967,507,1760
3152036409,3664930564,1663881751,1663882333,582,1826
3046500774,3903886201,1661522860,1661523746,886,2161
3895991710,3015814199,1648194755,1648195295,540,1289
3791107997,3017712081,1642562176,1642562469,293,1874
3707578213,3705217157,1650172709,1650172713,4,1737
3180252962,3818023164,1648076465,1648076775,310,556
3045070182,3255252214,1657084406,1657084755,349,1530
3177491349,3997312356,1665771176,1665771697,521,986
3876829785,3912014286,1658181507,1658181620,113,2361
3184916120,3127549843,1658163589,1658164004,415,308
3201446016,3948969420,1668502454,1668502951,497,2478
3956836647,3986885276,1647390090,1647390128,38,374
3491022991,3835355277,1654313700,1654314493,793,96
3249705811,3243831128,1652288772,1652289655,883,862
3590627159,3114733025,1667998781,1667999418,637,902
3347226466,3783992161,1656289994,1656290022,28,955
3900843323,3468586613,1655303703,1655303711,8,297
3569478966,3620395885,1646530586,1646530780,194,2156
3333872407,3098108231,1642634328,1642634557,229,458
3908153195,3776027879,1652089461,1652089538,77,922
3284829365,3889854774,1650216772,1650217070,298,2418
3612269633,3104816625,1662111587,1662112543,956,888
3995299995,3431498601,1668227250,1668227906,656,1734
3790883274,3555731884,1660932879,1660933769,890,679
3141503682,3395525819,1662417522,1662418027,505,1126
3946919028,3272506285,1652093330,1652094225,895,700
3845130884,3835708711,1649977027,1649977282,255,2135
3533274758,3437215040,1644045424,1644046211,787,174
3832275392,3814809809,1657181017,1657181487,470,2201
3084783158,3084030782,1665070733,1665071465,732,1920
3155871721,3347832946,1650446973,1650447557,584,701
3402019498,3508809990,1650066202,1650067113,911,328
3322226292,3072985971,1667412914,1667413213,299,376
3485578733,3687293094,1663655425,1663656405,980,948
3807922855,3078628091,1663563882,1663564552,670,1734
3515933745,3361223822,1658833407,1658833602,195,667
3606998838,3748492935,1654948309,1654948949,640,1697
3106781266,3968076690,1647634255,1647635098,843,363
3394249709,3382526428,1653772122,1653773077,955,217
3399552669,3870384331,1647230264,1647230596,332,912
3870779720,3379756257,1661837244,1661838079,835,816
3859164696,3194618871,1659285867,1659286424,557,2420
3000863237,3097596187,1645403984,1645404585,601,328
3635052101,3556620301,1645660173,1645660330,157,831
3095221133,3648072719,1664462499,1664463353,854,2104
3926426459,3928361511,1663533530,1663534270,740,1775
3188588023,3242897765,1652606778,1652607033,255,347
3194142427,3159638305,1665912479,1665912892,413,1137
3788911315,3773996198,1661631749,1661632338,589,469
3794575914,3424650360,1667587956,1667588094,138,840
3666338218,3374692305,1649464358,1649465213,855,1816
3348802129,3195159288,1649685279,1649685428,149,799
3190508233,3717137928,1648755163,1648756072,909,526
3527291464,3640605424,1663255787,1663256705,918,473
3087662482,3442354739,1641679401,1641679404,3,1791
3308891574,3427860415,1657286703,1657286991,288,2113
3407735827,3328699609,1666697580,1666698368,788,958
3052681277,3495919793,1667673734,1667674192,458,1315
3167985603,3285333536,1642824329,1642824812,483,2465
3423971586,3362249024,1649334293,1649335091,798,1447
3920327961,3713231806,1661561342,1661562163,821,2131
3071341023,3548128446,1653331673,1653332098,425,144
3323797477,3474402148,1647006006,1647006528,522,2196
3322337553,3514498367,1668100471,1668100498,27,759
3287508774,3665086817,1667779148,1667779320,172,1538
3800014504,3095594016,1661613724,1661614022,298,2270
3315544584,3658295713,1669514642,1669514807,165,1482
3369040211,3097469330,1653356643,1653357433,790,425
3066067288,3763300182,1649886001,1649886002,1,717
3937758732,3511192827,1653296147,1653297078,931,2124
3942852295,3928852706,1667968283,1667968495,212,326
3959081575,3213124781,1643078418,1643078765,347,1935
3935978133,3574240169,1652732047,1652732285,238,766
3524508110,3363651899,1646170153,1646170734,581,511
3358578228,3522211010,1647529098,1647529550,452,1988
3569177433,3635938446,1661115681,1661116603,922,1660
3197371652,3752442248,1659019751,1659019910,159,1304
3252981510,3118502732,1655542264,1655542386,122,1165
3762829533,3550218169,1641289266,1641289372,106,1431
3672874828,3184608724,1664945831,1664946543,712,2226
3790650118,3554753273,1658123006,1658123321,315,1358
3388844626,3192005711,1661829061,1661829885,824,368
3016971363,3396149289,1663937658,1663938092,434,1100
3446490643,3027558279,1646506914,1646507174,260,1139
3291984936,3553048423,1643091232,1643091803,571,1939
3426491499,3216241275,1667781828,1667782176,348,2190
3029943531,3442674561,1641420428,1641421142,714,1631
3363279084,3361694981,1662676107,1662676767,660,327
3616441586,3923137418,1661858598,1661858939,341,25
3222446672,3060718787,1667992420,1667993355,935,1768
3919478201,3880052402,1647859747,1647860711,964,1285
3647539125,3721136961,1642356100,1642356804,704,1077
3895422097,3533954093,1651596530,1651596626,96,1474
3835842311,3155807587,1646524600,1646525496,896,1714
3264079501,3126940487,1664560884,1664561033,149,2176
3628034615,3733486808,1657703268,1657704259,991,2248
3035135381,3634999231,1641520929,1641521459,530,844
3526315797,3993995217,1653784605,1653784739,134,2232
3981778568,3773434774,1656718492,1656718773,281,2048
3717926703,3948833001,1644445899,1644446884,985,1519
3942399353,3187644022,1667815582,1667816461,879,2215
3283211870,3889544424,1655672760,1655673738,978,2424
3430464852,3743569811,1642545180,1642545251,71,1339
3553436680,3066305343,1645334116,1645334601,485,603
3517631415,3309767670,1661255272,1661255332,60,1236
3261333996,3315951327,1658286449,1658287252,803,1917
3499281518,3216241275,1667704633,1667705114,481,2014
3925496970,3442194248,1657781958,1657782307,349,183
3218780941,3243873593,1669004823,1669005257,434,355
3743136976,3963702135,1650173975,1650174598,623,1846
3062464540,3203904444,1659251052,1659251857,805,2301
3548511640,3833722302,1667960130,1667960879,749,913
3612556887,3332012161,1665499288,1665499775,487,2026
3258417294,3407139317,1649041553,1649041895,342,1212
3409823179,3735286926,1643306639,1643307368,729,664
3823692648,3856587038,1664955373,1664956008,635,614
3057348673,3711701083,1648442001,1648442815,814,570
3723780339,3794926978,1667289097,1667289765,668,2051
3313426081,3241341174,1656496179,1656496755,576,746
3506585658,3912111332,1650642743,1650643121,378,967
3035476619,3639059199,1647800072,1647800918,846,1834
3285381118,3801736024,1658306782,1658307240,458,1851
3904012023,3602924213,1648691036,1648691852,816,1741
3839642166,3994130271,1658102452,1658103233,781,1719
3830388213,3985854594,1659190829,1659191684,855,576
3825930964,3538972815,1641936726,1641936799,73,2340
3523394395,3078791988,1654931077,1654931469,392,1656
3055710852,3468654589,1662316814,1662317430,616,1257
3515170949,3157965235,1657113850,1657114148,298,1343
3355184225,3744293001,1653031940,1653032619,679,2077
3249305465,3732585972,1655204445,1655204861,416,994
3223290764,3813511439,1663746824,1663746929,105,488
3630614328,3731437059,1662204866,1662205250,384,2498
3711847265,3952663430,1644765210,1644766050,840,1478
3057756725,3391426421,1662949457,1662949806,349,1204
3457390239,3896777982,1644190487,1644191382,895,529
3272535116,3506273643,1666413261,1666414139,878,1300
3529764378,3801956152,1667309825,1667310476,651,383
3372271387,3657115450,1661468640,1661469027,387,1455
3102672864,3205162065,1665922287,1665922896,609,2374
3204359619,3508311968,1650092876,1650092998,122,46
3893872926,3854351732,1659078992,1659079612,620,2269
3481811999,3740009683,1658035042,1658035758,716,153
3314932010,3423306122,1667928476,1667928577,101,686
3877811036,3195504067,1643439076,1643439504,428,2144
3201587444,3126455934,1655756332,1655757234,902,2479
3752669447,3185444969,1651146100,1651146107,7,985
3908848133,3469359731,1649825908,1649826741,833,270
3586405616,3964613907,1667060177,1667060922,745,520
3207757416,3563103144,1661473876,1661474681,805,24
3926699428,3371707067,1660252661,1660253391,730,2427
3617324068,3990949387,1668178792,1668178872,80,2374
3735817368,3893170545,1656305000,1656305482,482,1212
3859680527,3526439962,1643589806,1643590744,938,1099
3846585557,3478921948,1669001706,1669002464,758,394
3254367735,3191414403,1646531541,1646532370,829,35
3563246157,3114128222,1662975577,1662976255,678,1231
3778402105,3542927039,1658194053,1658194303,250,2063
3381060534,3647255060,1663553871,1663554132,261,149
3071971535,3165423009,1658389169,1658390064,895,1136
3790298140,3411128747,1655640758,1655641211,453,673
3604852600,3414901923,1658679366,1658680348,982,116
3530162623,3932212405,1668675028,1668675652,624,1082
3534200501,3429445014,1654268090,1654268436,346,66
3271648296,3155044579,1663438779,1663439716,937,2242
3935601127,3722972444,1662184798,1662185796,998,194
3363802434,3072219388,1648138264,1648138513,249,211
3538039823,3927214415,1660660481,1660660678,197,692
3800392649,3922675517,1660639010,1660639012,2,1915
3548799053,3689303525,1653628343,1653628747,404,2346
3201479561,3244514632,1663491675,1663492626,951,1332
3490044613,3312336013,1658345273,1658345415,142,1170
3587508502,3800201060,1650220346,1650220653,307,762
3150067482,3643412582,1643472253,1643472476,223,556
3637981738,3902970032,1665582152,1665582920,768,1428
3243831128,3102753256,1666668405,1666668772,367,130
3522963106,3698906761,1656539532,1656540226,694,821
3084855451,3079038995,1654733074,1654733336,262,1789
3930909418,3151982756,1641137507,1641138086,579,1811
3285331142,3786478382,1666861385,1666861612,227,1479
3086135849,3473055855,1658520059,1658520276,217,1778
3206061644,3153552268,1669084301,1669085032,731,1300
3224128562,3804189322,1649727493,1649728408,915,2037
3501820222,3101137807,1652824336,1652824595,259,1411
3223459561,3818713435,1657045082,1657045279,197,2006
3787714854,3375966339,1644662492,1644662726,234,1247
3622978712,3118526217,1644718856,1644719655,799,393
3285333536,3211047702,1662495636,1662496615,979,1732
3293237543,3428889808,1654069324,1654069778,454,933
3962062858,3095661578,1661612010,1661612625,615,2461
3996587507,3645868952,1650320849,1650321338,489,769
3052233179,3633111737,1665146548,1665146829,281,1945
3194342775,3799776825,1644265374,1644265608,234,1623
3960204629,3608048838,1653106391,1653106753,362,1191
3320187187,3393458100,1643322619,1643323145,526,423
3081396297,3765962960,1646094080,1646094609,529,820
3704871253,3318663320,1663515036,1663515994,958,16
3713834683,3879157400,1652699874,1652699926,52,1204
3789999187,3516743828,1658922557,1658923154,597,786
3811472324,3584309667,1647159922,1647160152,230,97
3197300293,3227368879,1659878233,1659878473,240,2083
3289153734,3823419231,1667088925,1667089597,672,1441
3150582711,3829546967,1648627087,1648627744,657,469
3891400237,3604461797,1645454146,1645454827,681,2293
3515170949,3184404815,1643231874,1643231905,31,1834
3868474839,3572689902,1665255678,1665256134,456,990
3985486150,3791406454,1644286806,1644287384,578,1447
3131753608,3338329823,1661345757,1661346524,767,2271
3413781764,3167494570,1660882055,1660882187,132,1816
3523546928,3176753600,1658779242,1658780178,936,1844
3722078855,3428142421,1656839800,1656840342,542,2287
3794548376,3879157400,1651078693,1651079194,501,2436
3158029379,3535414109,1664518608,1664519251,643,2186
3815102601,3413300274,1643121600,1643122271,671,341
3003972844,3582046255,1653537791,1653537962,171,437
3042836639,3083235668,1643775046,1643775144,98,292
3539510682,3829971179,1657706756,1657707001,245,290
3191398794,3185210514,1658203433,1658204071,638,1241
3865950417,3653429754,1648381291,1648381460,169,830
3071341023,3979558738,1641785590,1641785959,369,1517
3015156809,3926088173,1656068242,1656069124,882,545
3141689539,3719124928,1660303919,1660304534,615,2452
3717334493,3461674303,1652129512,1652130395,883,673
3195716414,3715766296,1644294877,1644295500,623,1622
3321818923,3488551185,1650560056,1650560529,473,2022
3934988354,3218686367,1641237088,1641238054,966,2278
3744955044,3889112055,1666220410,1666220952,542,1418
3165536332,3633830454,1659187252,1659188181,929,2229
3994721189,3019854226,1661141622,1661142271,649,1909
3195716414,3711151849,1644876431,1644876526,95,396
3828555703,3973666003,1667601201,1667601977,776,159
3783119155,3609029368,1655851023,1655851821,798,1450
3412053580,3917684798,1655032953,1655033567,614,1737
3806570797,3628556060,1653594785,1653595286,501,2061
3922851964,3774916473,1649088843,1649089551,708,2349
3627981146,3502554871,1667568934,1667568991,57,582
3090666521,3493424957,1642744015,1642745007,992,2191
3696607958,3170924487,1658702017,1658702636,619,2329
3955825968,3174658362,1648705022,1648705074,52,914
3725439899,3651535646,1656245646,1656246153,507,337
3023254734,3993332175,1642402646,1642403400,754,872
3625586912,3017758671,1661681947,1661682165,218,390
3481584783,3313619618,1659455972,1659456821,849,2186
3696947299,3003872692,1646994072,1646994485,413,385
3268182022,3714105777,1647076273,1647077065,792,820
3514680311,3947083981,1647158503,1647158815,312,122
3190544941,3355798436,1663207737,1663208437,700,215
3948710872,3903947013,1650082757,1650083475,718,1450
3029943531,3953768846,1656559852,1656560703,851,2476
3483666747,3237245622,1659933926,1659934246,320,1654
3668078009,3355798436,1653989503,1653989550,47,2296
3790751649,3017758671,1658643469,1658643949,480,1341
3183259139,3288261603,1654852807,1654852808,1,1527
3261013545,3436636953,1654442019,1654443018,999,2280
3060718787,3135406478,1653837232,1653838170,938,506
3913288832,3945370501,1655057201,1655057447,246,755
3832336338,3037984793,1661907775,1661907908,133,320
3350387055,3049147900,1666384065,1666384449,384,2003
3070557341,3197545162,1643871804,1643871972,168,863
3569401888,3730270448,1645994913,1645995342,429,1731
3819541125,3544133682,1660755669,1660755979,310,1775
3806737055,3196009998,1645701804,1645701923,119,829
3228574805,3197739962,1654365131,1654366090,959,994
3447310943,3886736668,1660925913,1660926332,419,913
3657597585,3965000413,1668846831,1668846952,121,200
3604694727,3567126985,1665438370,1665438457,87,268
3992919381,3943836795,1662596212,1662596527,315,2202
3113793993,3868827867,1656811116,1656812095,979,704
3476312823,3217384934,1644548547,1644548946,399,25
3332506866,3927666827,1646288152,1646289063,911,1646
3401597507,3448203668,1668925320,1668926315,995,2259
3349879521,3234141140,1651649472,1651650322,850,1031
3252790120,3429445014,1668044442,1668045364,922,1231
3695360424,3285030317,1641660824,1641660874,50,887
3568404894,3767868249,1662163287,1662164001,714,1042
3147089920,3120186347,1662857488,1662858288,800,1174
3860432776,3303884789,1641180626,1641181608,982,1296
3807887781,3323834326,1649441317,1649441712,395,280
3911849911,3620725243,1659791534,1659792129,595,1754
3405168756,3547278175,1650122876,1650123351,475,2370
3540104512,3858121838,1662487208,1662487683,475,1652
3752347758,3650172161,1661582962,1661583562,600,2013
3045127324,3344077337,1646310993,1646311002,9,2358
3243059921,3681170705,1663964749,1663965576,827,1912
